date,open,high,low,close,volume
2026-07-01 15:50:00,4026.23,4029.06,4025.24,4025.72,957.0
2026-07-01 15:55:00,4025.7,4026.84,4022.54,4022.62,1112.0
2026-07-01 16:00:00,4022.62,4024.79,4017.07,4022.09,1677.0
2026-07-01 16:05:00,4022.1,4022.23,4012.84,4017.88,1569.0
2026-07-01 16:10:00,4017.65,4022.26,4014.0,4021.17,1529.0
2026-07-01 16:15:00,4021.17,4031.53,4021.16,4024.31,1603.0
2026-07-01 16:20:00,4024.31,4046.54,4024.18,4043.63,1684.0
2026-07-01 16:25:00,4043.26,4047.1,4037.87,4046.94,1567.0
2026-07-01 16:30:00,4046.94,4052.58,4041.76,4047.85,1830.0
2026-07-01 16:35:00,4047.85,4071.71,4046.48,4070.31,1766.0
2026-07-01 16:40:00,4071.04,4099.68,4069.48,4098.44,1791.0
2026-07-01 16:45:00,4098.15,4107.75,4084.97,4089.82,1932.0
2026-07-01 16:50:00,4089.79,4097.47,4085.29,4087.51,1702.0
2026-07-01 16:55:00,4087.52,4093.06,4085.72,4089.45,1395.0
2026-07-01 17:00:00,4089.51,4101.51,4082.88,4085.21,1706.0
2026-07-01 17:05:00,4085.27,4095.77,4085.27,4094.19,1744.0
2026-07-01 17:10:00,4094.26,4099.6,4092.36,4092.82,1762.0
2026-07-01 17:15:00,4092.71,4098.93,4089.4,4094.65,1888.0
2026-07-01 17:20:00,4094.7,4106.07,4093.91,4104.7,1823.0
2026-07-01 17:25:00,4104.67,4106.63,4095.79,4100.44,1516.0
2026-07-01 17:30:00,4100.53,4111.15,4098.24,4111.13,1538.0
2026-07-01 17:35:00,4111.13,4115.52,4105.63,4105.96,1615.0
2026-07-01 17:40:00,4105.83,4106.77,4091.97,4092.86,1633.0
2026-07-01 17:45:00,4092.86,4095.11,4087.01,4088.9,1747.0
2026-07-01 17:50:00,4089.1,4091.44,4086.38,4089.49,1689.0
2026-07-01 17:55:00,4089.49,4094.93,4088.97,4093.21,1447.0
2026-07-01 18:00:00,4093.16,4094.42,4088.24,4089.63,1516.0
2026-07-01 18:05:00,4089.63,4093.65,4083.47,4084.13,1518.0
2026-07-01 18:10:00,4084.14,4086.28,4081.88,4085.06,1553.0
2026-07-01 18:15:00,4085.05,4091.93,4085.03,4086.81,1416.0
2026-07-01 18:20:00,4086.81,4089.86,4078.32,4080.86,1293.0
2026-07-01 18:25:00,4080.83,4084.72,4079.24,4083.68,1138.0
2026-07-01 18:30:00,4083.58,4083.68,4077.65,4078.03,1375.0
2026-07-01 18:35:00,4078.02,4081.14,4076.62,4080.65,1174.0
2026-07-01 18:40:00,4080.66,4082.71,4078.84,4082.29,1236.0
2026-07-01 18:45:00,4082.29,4085.37,4081.37,4083.9,1262.0
2026-07-01 18:50:00,4084.06,4087.76,4083.17,4084.19,1084.0
2026-07-01 18:55:00,4084.19,4084.27,4079.4,4081.04,1005.0
2026-07-01 19:00:00,4081.04,4086.88,4081.04,4085.16,1052.0
2026-07-01 19:05:00,4085.27,4088.35,4083.95,4084.15,980.0
2026-07-01 19:10:00,4084.16,4084.66,4081.76,4082.57,862.0
2026-07-01 19:15:00,4082.5,4084.48,4081.25,4083.98,964.0
2026-07-01 19:20:00,4084.02,4084.92,4080.46,4081.71,885.0
2026-07-01 19:25:00,4081.73,4084.16,4081.32,4081.42,829.0
2026-07-01 19:30:00,4081.42,4083.25,4075.49,4076.28,985.0
2026-07-01 19:35:00,4076.28,4080.17,4076.28,4077.19,893.0
2026-07-01 19:40:00,4077.19,4077.57,4072.77,4074.5,962.0
2026-07-01 19:45:00,4074.5,4076.3,4072.79,4073.26,928.0
2026-07-01 19:50:00,4073.27,4074.47,4070.84,4073.18,938.0
2026-07-01 19:55:00,4073.13,4073.4,4070.53,4071.2,899.0
2026-07-01 20:00:00,4071.17,4073.56,4069.66,4071.69,1090.0
2026-07-01 20:05:00,4071.68,4071.68,4068.12,4068.89,1006.0
2026-07-01 20:10:00,4068.94,4071.73,4067.72,4071.21,1003.0
2026-07-01 20:15:00,4071.21,4071.96,4068.02,4069.99,891.0
2026-07-01 20:20:00,4069.98,4071.61,4069.12,4070.3,894.0
2026-07-01 20:25:00,4070.3,4070.8,4067.77,4068.04,1026.0
2026-07-01 20:30:00,4068.01,4072.02,4067.91,4070.53,1023.0
2026-07-01 20:35:00,4070.54,4071.67,4069.85,4070.93,931.0
2026-07-01 20:40:00,4070.94,4073.06,4069.73,4070.74,813.0
2026-07-01 20:45:00,4070.81,4071.77,4070.16,4071.04,645.0
2026-07-01 20:50:00,4071.04,4072.19,4069.11,4069.89,655.0
2026-07-01 20:55:00,4069.88,4070.16,4067.12,4068.14,811.0
2026-07-01 21:00:00,4068.14,4070.21,4067.96,4070.03,882.0
2026-07-01 21:05:00,4070.01,4070.08,4067.85,4067.85,564.0
2026-07-01 21:10:00,4067.82,4070.61,4067.13,4069.96,746.0
2026-07-01 21:15:00,4069.44,4069.44,4064.85,4066.67,798.0
2026-07-01 21:20:00,4066.67,4066.92,4063.51,4064.9,823.0
2026-07-01 21:25:00,4064.93,4065.68,4060.99,4061.14,738.0
2026-07-01 21:30:00,4061.14,4065.88,4061.14,4064.72,788.0
2026-07-01 21:35:00,4064.83,4064.99,4063.0,4063.38,648.0
2026-07-01 21:40:00,4063.38,4063.48,4061.24,4062.81,608.0
2026-07-01 21:45:00,4062.81,4063.1,4060.91,4061.45,596.0
2026-07-01 21:50:00,4061.43,4062.05,4057.72,4058.29,669.0
2026-07-01 21:55:00,4058.33,4062.44,4058.02,4062.0,746.0
2026-07-01 22:00:00,4061.99,4066.25,4061.66,4066.07,814.0
2026-07-01 22:05:00,4066.05,4068.24,4064.08,4067.35,854.0
2026-07-01 22:10:00,4067.37,4067.37,4064.31,4065.23,779.0
2026-07-01 22:15:00,4065.12,4066.18,4061.19,4061.45,717.0
2026-07-01 22:20:00,4061.45,4062.27,4056.52,4056.73,785.0
2026-07-01 22:25:00,4056.73,4059.55,4056.61,4058.75,700.0
2026-07-01 22:30:00,4058.65,4059.71,4056.04,4056.46,634.0
2026-07-01 22:35:00,4056.46,4056.77,4055.3,4055.64,664.0
2026-07-01 22:40:00,4055.66,4055.85,4052.89,4053.83,694.0
2026-07-01 22:45:00,4053.84,4054.15,4051.3,4051.97,764.0
2026-07-01 22:50:00,4051.97,4052.22,4038.75,4041.28,1180.0
2026-07-01 22:55:00,4041.24,4041.92,4034.28,4038.76,1280.0
2026-07-01 23:00:00,4038.76,4039.61,4029.09,4029.79,1066.0
2026-07-01 23:05:00,4029.79,4034.79,4028.26,4033.95,754.0
2026-07-01 23:10:00,4033.99,4036.43,4033.11,4035.46,575.0
2026-07-01 23:15:00,4035.49,4036.68,4034.4,4035.7,400.0
2026-07-01 23:20:00,4035.71,4037.86,4035.14,4037.75,491.0
2026-07-01 23:25:00,4037.69,4039.1,4036.98,4038.41,447.0
2026-07-01 23:30:00,4038.42,4039.08,4036.39,4036.45,523.0
2026-07-01 23:35:00,4036.54,4036.56,4034.29,4034.75,479.0
2026-07-01 23:40:00,4034.63,4035.51,4033.04,4033.75,567.0
2026-07-01 23:45:00,4033.8,4034.25,4031.77,4032.68,488.0
2026-07-01 23:50:00,4032.73,4035.91,4032.21,4032.35,400.0
2026-07-02 01:00:00,4036.04,4039.07,4032.94,4039.04,702.0
2026-07-02 01:05:00,4038.97,4040.57,4035.13,4035.36,519.0
2026-07-02 01:10:00,4035.42,4037.7,4035.32,4036.44,342.0
2026-07-02 01:15:00,4036.45,4037.42,4034.68,4035.55,369.0
2026-07-02 01:20:00,4035.59,4038.93,4035.3,4038.47,451.0
2026-07-02 01:25:00,4038.42,4039.06,4037.6,4038.25,258.0
2026-07-02 01:30:00,4038.25,4038.68,4037.01,4037.89,440.0
2026-07-02 01:35:00,4038.0,4040.23,4037.27,4039.58,416.0
2026-07-02 01:40:00,4039.58,4040.48,4038.89,4039.71,355.0
2026-07-02 01:45:00,4039.71,4043.74,4039.63,4043.63,413.0
2026-07-02 01:50:00,4043.6,4044.28,4042.43,4042.43,280.0
2026-07-02 01:55:00,4042.48,4045.01,4042.34,4044.88,250.0
2026-07-02 02:00:00,4044.86,4044.88,4042.83,4043.3,316.0
2026-07-02 02:05:00,4043.3,4043.44,4041.18,4041.54,298.0
2026-07-02 02:10:00,4041.57,4042.59,4037.45,4037.76,525.0
2026-07-02 02:15:00,4037.82,4039.19,4035.76,4038.83,350.0
2026-07-02 02:20:00,4038.9,4039.14,4035.55,4035.84,275.0
2026-07-02 02:25:00,4035.84,4037.13,4033.71,4036.94,479.0
2026-07-02 02:30:00,4036.94,4040.4,4036.93,4038.75,368.0
2026-07-02 02:35:00,4038.76,4039.25,4035.0,4035.03,320.0
2026-07-02 02:40:00,4035.0,4036.35,4034.51,4035.53,252.0
2026-07-02 02:45:00,4035.55,4036.12,4033.16,4034.14,543.0
2026-07-02 02:50:00,4034.18,4036.82,4034.02,4036.51,452.0
2026-07-02 02:55:00,4036.43,4036.8,4034.85,4035.02,527.0
2026-07-02 03:00:00,4034.99,4036.35,4030.57,4032.7,1074.0
2026-07-02 03:05:00,4032.7,4040.14,4032.0,4038.81,1144.0
2026-07-02 03:10:00,4038.81,4045.78,4038.49,4044.54,1062.0
2026-07-02 03:15:00,4044.54,4045.4,4040.0,4040.63,896.0
2026-07-02 03:20:00,4040.62,4046.48,4040.48,4046.46,840.0
2026-07-02 03:25:00,4046.44,4048.21,4043.69,4046.22,687.0
2026-07-02 03:30:00,4046.22,4046.49,4042.1,4044.63,729.0
2026-07-02 03:35:00,4044.63,4046.0,4042.42,4042.85,647.0
2026-07-02 03:40:00,4042.85,4042.92,4037.9,4039.05,769.0
2026-07-02 03:45:00,4039.05,4052.3,4039.05,4050.38,960.0
2026-07-02 03:50:00,4050.37,4052.39,4049.36,4050.88,988.0
2026-07-02 03:55:00,4051.05,4052.05,4048.79,4051.77,884.0
2026-07-02 04:00:00,4051.77,4068.28,4050.54,4064.93,1582.0
2026-07-02 04:05:00,4064.96,4066.03,4060.65,4064.1,1212.0
2026-07-02 04:10:00,4064.13,4067.72,4064.1,4064.99,1059.0
2026-07-02 04:15:00,4064.91,4065.56,4059.56,4060.63,1052.0
2026-07-02 04:20:00,4060.63,4060.93,4051.72,4052.13,1124.0
2026-07-02 04:25:00,4052.03,4055.33,4049.92,4053.03,1079.0
2026-07-02 04:30:00,4053.04,4054.87,4046.18,4047.97,1273.0
2026-07-02 04:35:00,4048.2,4053.54,4046.59,4053.42,1105.0
2026-07-02 04:40:00,4053.47,4055.37,4047.57,4047.59,1129.0
2026-07-02 04:45:00,4047.59,4053.71,4045.1,4052.53,1077.0
2026-07-02 04:50:00,4052.51,4055.32,4051.58,4053.76,1010.0
2026-07-02 04:55:00,4053.79,4056.32,4049.06,4050.2,1107.0
2026-07-02 05:00:00,4050.18,4051.02,4043.79,4047.11,1101.0
2026-07-02 05:05:00,4047.08,4047.14,4042.33,4044.41,976.0
2026-07-02 05:10:00,4044.41,4048.25,4041.23,4048.14,938.0
2026-07-02 05:15:00,4048.14,4054.12,4047.77,4053.96,836.0
2026-07-02 05:20:00,4053.96,4054.81,4048.61,4050.9,675.0
2026-07-02 05:25:00,4050.9,4052.48,4050.31,4051.39,599.0
2026-07-02 05:30:00,4051.39,4053.98,4047.6,4050.23,1000.0
2026-07-02 05:35:00,4050.1,4054.02,4049.27,4051.03,1038.0
2026-07-02 05:40:00,4051.03,4056.85,4049.89,4056.08,987.0
2026-07-02 05:45:00,4056.22,4058.06,4054.24,4056.86,865.0
2026-07-02 05:50:00,4056.82,4058.82,4055.7,4057.22,900.0
2026-07-02 05:55:00,4057.23,4060.94,4056.82,4057.05,949.0
2026-07-02 06:00:00,4057.02,4059.48,4056.19,4056.71,909.0
2026-07-02 06:05:00,4056.71,4059.65,4055.46,4055.7,844.0
2026-07-02 06:10:00,4055.7,4058.66,4055.33,4057.43,764.0
2026-07-02 06:15:00,4057.42,4060.38,4057.42,4058.92,937.0
2026-07-02 06:20:00,4058.92,4062.18,4058.39,4061.51,875.0
2026-07-02 06:25:00,4061.61,4067.12,4060.68,4065.29,934.0
2026-07-02 06:30:00,4065.29,4066.71,4063.18,4063.73,849.0
2026-07-02 06:35:00,4063.74,4065.6,4061.9,4064.83,701.0
2026-07-02 06:40:00,4064.83,4067.65,4064.61,4065.43,707.0
2026-07-02 06:45:00,4065.38,4069.03,4062.78,4068.56,854.0
2026-07-02 06:50:00,4068.67,4072.61,4067.52,4071.91,718.0
2026-07-02 06:55:00,4071.91,4074.06,4069.15,4069.98,739.0
2026-07-02 07:00:00,4070.16,4072.66,4069.55,4071.22,730.0
2026-07-02 07:05:00,4071.26,4072.73,4070.3,4070.43,512.0
2026-07-02 07:10:00,4070.47,4070.88,4068.14,4069.93,477.0
2026-07-02 07:15:00,4070.09,4070.38,4066.45,4067.21,530.0
2026-07-02 07:20:00,4067.3,4067.71,4064.63,4064.64,595.0
2026-07-02 07:25:00,4064.62,4066.62,4063.93,4065.52,481.0
2026-07-02 07:30:00,4065.53,4066.43,4062.71,4063.1,636.0
2026-07-02 07:35:00,4063.18,4064.08,4062.42,4063.0,599.0
2026-07-02 07:40:00,4063.0,4064.48,4061.36,4063.23,565.0
2026-07-02 07:45:00,4063.23,4063.67,4061.44,4061.86,499.0
2026-07-02 07:50:00,4061.9,4064.99,4061.82,4063.24,538.0
2026-07-02 07:55:00,4063.19,4063.85,4060.54,4060.66,527.0
2026-07-02 08:00:00,4060.62,4061.27,4057.6,4059.07,859.0
2026-07-02 08:05:00,4059.1,4060.69,4057.66,4058.06,557.0
2026-07-02 08:10:00,4058.08,4058.98,4054.27,4055.63,681.0
2026-07-02 08:15:00,4055.57,4058.73,4054.57,4058.48,748.0
2026-07-02 08:20:00,4058.48,4062.08,4058.1,4061.34,539.0
2026-07-02 08:25:00,4061.34,4061.97,4057.19,4057.28,682.0
2026-07-02 08:30:00,4057.32,4061.87,4053.35,4055.99,1267.0
2026-07-02 08:35:00,4055.95,4066.12,4055.18,4062.84,1269.0
2026-07-02 08:40:00,4062.92,4063.97,4061.12,4061.76,1104.0
2026-07-02 08:45:00,4061.6,4065.17,4059.91,4060.66,973.0
2026-07-02 08:50:00,4060.66,4065.0,4060.66,4064.0,1037.0
2026-07-02 08:55:00,4063.89,4067.79,4062.22,4065.93,912.0
2026-07-02 09:00:00,4066.03,4075.85,4065.92,4070.11,1324.0
2026-07-02 09:05:00,4070.15,4073.63,4068.2,4069.74,1119.0
2026-07-02 09:10:00,4069.71,4071.88,4068.04,4068.42,953.0
2026-07-02 09:15:00,4068.42,4074.85,4067.02,4074.48,1022.0
2026-07-02 09:20:00,4074.48,4079.65,4073.97,4077.93,1066.0
2026-07-02 09:25:00,4077.91,4079.62,4073.96,4074.0,934.0
2026-07-02 09:30:00,4074.0,4076.74,4073.34,4075.67,868.0
2026-07-02 09:35:00,4075.73,4076.05,4071.85,4072.58,832.0
2026-07-02 09:40:00,4072.56,4072.85,4065.99,4067.99,908.0
2026-07-02 09:45:00,4067.9,4073.57,4066.67,4072.99,1054.0
2026-07-02 09:50:00,4072.96,4075.0,4069.38,4072.64,1216.0
2026-07-02 09:55:00,4072.66,4076.49,4072.13,4073.0,1069.0
2026-07-02 10:00:00,4073.0,4073.37,4067.2,4069.16,1010.0
2026-07-02 10:05:00,4069.31,4072.18,4067.55,4071.79,940.0
2026-07-02 10:10:00,4071.79,4074.09,4067.1,4067.64,961.0
2026-07-02 10:15:00,4067.74,4068.54,4064.44,4065.15,888.0
2026-07-02 10:20:00,4065.08,4067.16,4061.47,4061.57,830.0
2026-07-02 10:25:00,4061.61,4064.21,4060.78,4062.15,806.0
2026-07-02 10:30:00,4062.14,4064.31,4060.77,4063.59,820.0
2026-07-02 10:35:00,4063.59,4070.84,4062.95,4070.82,791.0
2026-07-02 10:40:00,4070.66,4075.39,4070.08,4074.36,961.0
2026-07-02 10:45:00,4074.33,4074.76,4067.3,4069.6,774.0
2026-07-02 10:50:00,4069.64,4070.24,4065.3,4066.23,737.0
2026-07-02 10:55:00,4066.12,4066.84,4063.45,4064.42,903.0
2026-07-02 11:00:00,4064.37,4066.58,4061.16,4065.99,990.0
2026-07-02 11:05:00,4065.99,4071.79,4065.79,4071.22,1054.0
2026-07-02 11:10:00,4071.14,4074.04,4068.41,4069.81,1030.0
2026-07-02 11:15:00,4069.81,4073.13,4068.79,4073.09,1073.0
2026-07-02 11:20:00,4073.1,4077.86,4072.73,4074.95,912.0
2026-07-02 11:25:00,4074.88,4075.34,4073.29,4074.93,747.0
2026-07-02 11:30:00,4074.93,4075.41,4072.09,4073.73,734.0
2026-07-02 11:35:00,4073.72,4075.89,4072.03,4075.06,787.0
2026-07-02 11:40:00,4075.02,4077.85,4073.96,4075.32,875.0
2026-07-02 11:45:00,4075.3,4079.54,4073.37,4076.49,891.0
2026-07-02 11:50:00,4076.49,4078.71,4073.16,4078.5,862.0
2026-07-02 11:55:00,4078.25,4079.84,4075.71,4075.99,648.0
2026-07-02 12:00:00,4075.86,4076.85,4074.73,4075.21,754.0
2026-07-02 12:05:00,4075.18,4075.83,4069.27,4071.01,807.0
2026-07-02 12:10:00,4071.01,4072.52,4070.39,4072.2,812.0
2026-07-02 12:15:00,4072.17,4073.54,4069.25,4071.22,939.0
2026-07-02 12:20:00,4071.22,4072.01,4067.23,4067.49,729.0
2026-07-02 12:25:00,4067.41,4067.81,4066.07,4067.5,819.0
2026-07-02 12:30:00,4067.61,4067.94,4063.98,4065.8,1121.0
2026-07-02 12:35:00,4065.81,4067.37,4064.92,4067.37,819.0
2026-07-02 12:40:00,4067.38,4072.13,4065.57,4069.22,864.0
2026-07-02 12:45:00,4069.24,4072.19,4068.3,4069.0,779.0
2026-07-02 12:50:00,4069.01,4070.61,4065.81,4066.04,750.0
2026-07-02 12:55:00,4066.02,4066.99,4064.44,4065.28,636.0
2026-07-02 13:00:00,4065.19,4066.46,4062.9,4063.51,847.0
2026-07-02 13:05:00,4063.51,4065.49,4062.83,4064.06,685.0
2026-07-02 13:10:00,4064.09,4066.03,4062.45,4063.34,606.0
2026-07-02 13:15:00,4063.29,4066.11,4061.89,4065.65,665.0
2026-07-02 13:20:00,4065.65,4067.83,4064.22,4066.63,652.0
2026-07-02 13:25:00,4066.7,4067.53,4065.11,4066.03,663.0
2026-07-02 13:30:00,4066.09,4066.66,4063.72,4065.54,617.0
2026-07-02 13:35:00,4065.53,4066.31,4063.33,4063.55,598.0
2026-07-02 13:40:00,4063.52,4068.63,4063.14,4064.67,753.0
2026-07-02 13:45:00,4064.64,4064.64,4061.78,4061.82,686.0
2026-07-02 13:50:00,4061.79,4064.38,4061.6,4063.88,707.0
2026-07-02 13:55:00,4063.86,4068.05,4062.34,4066.23,815.0
2026-07-02 14:00:00,4066.27,4067.06,4059.97,4060.19,1063.0
2026-07-02 14:05:00,4060.16,4060.78,4057.36,4059.35,894.0
2026-07-02 14:10:00,4059.4,4063.4,4059.4,4063.22,957.0
2026-07-02 14:15:00,4063.22,4067.2,4062.53,4065.36,926.0
2026-07-02 14:20:00,4065.3,4065.43,4062.75,4064.08,864.0
2026-07-02 14:25:00,4064.1,4066.22,4062.84,4065.54,742.0
